ID|Aktywny (0 lub 1)|Nazwa|Kategorie (x,y,z...)|Cena bez podatku. (netto)|ID reguły podatku|Koszt własny|W sprzedaży (0 lub 1)|Wartość rabatu|Procent rabatu|Rabat od dnia (rrrr-mm-dd)|Rabat do dnia (rrrr-mm-dd)|Indeks #|Kod dostawcy|Dostawca|Marka|kod EAN13|Kod kreskowy UPC|MPN|Podatek ekologiczny|Szerokość|Wysokość|Głębokość|Waga|Czas dostawy produktów dostępnych w magazynie:|Czas dostawy wyprzedanych produktów z możliwością rezerwacji:|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Widoczność|Dodatkowe koszty przesyłki|Jednostka dla ceny za jednostkę|Cena za jednostkę|Podsumowanie|Opis|Tagi (x,y,z...)|Meta-tytuł|Słowa kluczowe meta|Opis meta|Przepisany URL|Etykieta, gdy w magazynie|Etykieta kiedy dozwolone ponowne zamówienie|Dostępne do zamówienia (0 = Nie, 1 = Tak)|Data dostępności produktu|Data wytworzenia produktu|Pokaż cenę (0 = Nie, 1 = Tak)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|Usuń istniejące zdjęcia (0 = Nie, 1 = Tak)|Cecha(Nazwa:Wartość:Pozycja:Indywidualne)|Dostępne tylko online (0 = Nie, 1 = Tak)|Stan:|Konfigurowalny (0 = Nie, 1 = Tak)|Można wgrywać pliki (0 = Nie, 1 = Tak)|Pola tekstowe (0 = Nie, 1 = Tak)|Akcja kiedy brak na stanie|Wirtualny produkt (0 = No, 1 = Yes)|Adres URL pliku|Ilość dozwolonych pobrań|Data wygaśnięcia (rrrr-mm-dd)|Liczba dni|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn|Akcesoria (x,y,z...)|Cena zawiera podatek. (brutto)
|1|Piła elektryczna 2w1 na wysięgniku Lider GYP750T 25cm 750W|Piły łańcuchowe elektryczne||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Ponadto ułatwia to regulowany kąt cięcia. Pilarka elektryczna Lider GYP750T została wyposażona w solidny łańcuch, posiadający system szybkiego napinania. Dodatkowo, zarówno łańcuch, jak i 25-centymetrowa prowadnica, pochodzą od znanego i cenionego producenta - amerykańskiej firmy Oregon. Dzięki temu, możesz mieć pewność, że wybrany model składa się z elementów najwyższej jakości i będzie działał sprawnie przez bardzo długi czas. można nią również pracować bez wysięgnika jak małą pilarką. Łatwą i szybką konserwację urządzenia gwarantuje system automatycznego smarowania łańcucha. Pilarka elektryczna z wysięgnikiem to doskonały wybór dla każdego, kto ceni narzędzia ogrodnicze wysokiej klasy i chce z przyjemnością i bez zbędnego wysiłku pielęgnować swój ogród.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-elektryczna-2w1-na-wysiegniku-lider-gyp750t-25cm-750w,large.jpg|Zdjęcie pozycji|1|Moc (w W):750$Długość prowadnicy (w cm):25$Typ silnika:Ze szczotką węglową$Waga:5.6$Prędkość przesuwu łańcucha (w m/s):12$Maksymalna prędkość obrotowa silnika (w obr./min.):6500$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Maksymalny zasięg (w m):2.35$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:40$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.1$Marka prowadnicy:OREGON$Marka łańcucha:OREGON$Typ prowadnicy:Z rolką$Pojemność zbiornika oleju (w l):0.075$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie$Funkcja:Ścinanie gałęzi$Akcesoria w komplecie:łańcuch tnący, prowadnica, pas nośny$Zalety produktu:silnik- 750 W; napięcie- 230V~50Hz; prowadnica- 25 cm; łańcuch- 3/8 1,1 mm 40E; wysięgnik teleskopowy- 175-235 cm; hamulec bezpieczeństwa; automatyczne smarowanie łańcucha; mechanizm szybkiego napinania łańcucha; prowadnica i łańcuch Oregon; regulowany kąt pracy pilarki; możliwość użytkowania bez wysięgnika; pas nośny$Funkcja teleskopowa:Tak$Poziom mocy akustycznej (w dB):105$Pasujący łańcuch:42571802 - MB VICTUS$Opakowanie:Wymiary- 115 x 24 x 13 cm, waga- 5,6 kg$Marka handlowa:LIDER$Gwarancja (w latach):2$Koszt gospodarowania odpadami:2.00 zł (wliczony w cenę towaru)$Kod EAN-:5903357106744$Numer referencyjny-:45940475|1|new|0|0|0|0|0|||||0|0|0|0||299
|1|Pilarka elektryczna na wysięgniku Sterwns 20cm 750W|Piły łańcuchowe elektryczne||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pilarka-elektryczna-na-wysiegniku-sterwns-20cm-750w,large.jpg|Zdjęcie pozycji|1|Moc (w W):750$Długość prowadnicy (w cm):20$Typ silnika:Szczotkowany$Waga:3.6$Prędkość przesuwu łańcucha (w m/s):11$Maksymalna prędkość obrotowa silnika (w obr./min.):6000$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Maksymalny zasięg (w m):2.53$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:33$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.27$Marka prowadnicy:OREGON$Marka łańcucha:OREGON$Typ prowadnicy:Z rolką$Pojemność zbiornika oleju (w l):0.06$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie$Funkcja:Ścinanie gałęzi$Funkcja teleskopowa:Tak$Poziom mocy akustycznej (w dB):106$Marka handlowa:STERWINS$Gwarancja (w latach):3$Kod EAN-:3276007376067$Numer referencyjny-:82851831|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Piła łańcuchowa akumulatorowa Ryobi One+ RY18CS20A-125 18V|Piły łańcuchowe elektryczne||1||1||||||||RYOBI||||0||||2.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Komapktowa pilarka łańcuchowa RYOBI, akumulatorowa, platforma 18V ONE+. RY18CS20A-125||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-akumulatorowa-ryobi-one-ry18cs20a-125-18v,large.jpg|Zdjęcie pozycji|1|Długość prowadnicy (w cm):20$Typ silnika:Akumulator$Waga (w kg):2.8$Prędkość przesuwu łańcucha ( w m/s ):4.6$Maksymalna prędkość obrotowa silnika (w obr./min.):2800$System antywibracyjny:Nie$Rodzaj smarowania:Brak$Czas pracy baterii (w min):20$Pojemność akumulatora (w Ah):2.5$Napięcie (w V):18$Czas ładowania do 100% (w min):100$Akumulator i ładowarka:W zestawie$Typ baterii:Litowo-jonowa$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:33$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.09$Średnica pilnika (w mm):4$Marka prowadnicy:OREGON$Wskaźnik naładowania:Nie, wskaźnik ładowania na akumulatorze$Pojemność zbiornika oleju (w l):0.21$Wskaźnik poziomu oleju:Nie$Wyłącznik termiczny:Nie, chronione przez baterię$Funkcja:Ścinanie gałęzi$Akcesoria w komplecie:akumulator 18V/2,5Ah, ładowarka 1.5 A, łańcuch, prowadnica.$Zalety produktu:Długość prowadnicy 20 cm, idealna do cięcia małych kłód na drewno opałowe, przycinania i przycinania gałęzi 20-centymetrowy łańcuch ma więcej zębów tnących, zapewniając płynniejsze cięcia Ręczny system olejowania, aby obsługa i konserwacja były tak proste, jak to tylko możliwe Solidny system napinania łańcucha z narzędziami zapewniający długotrwałe użytkowanie Lekka, kompaktowa i zwrotna konstrukcja, która zmniejsza zmęczenie, pozwala na łatwy transport i precyzyjne cięcia.$Funkcja teleskopowa:Nie$Poziom mocy akustycznej ( w dB ):90.2$Marka produktu:RYOBI$Gwarancja (w latach):2$Kod EAN-:4892210203946$Numer referencyjny-:83801522|1|new|0|0|0|0|0|||||0|0|0|0||797
|1|Piła łańcuchowa akumulatorowa Bosch UniversalChain 18V|Piły łańcuchowe elektryczne||1||1||||||||BOSCH||||0||||3.655|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Akumulatorowa piła łańcuchowa UniversalChain 18 - to lekkie, kompaktowe i wszechstronne narzędzie do cięcia bez wysiłku. Osłona prowadnicy Protector i kolce oporowe umożliwiają łatwe podcinanie gałęzi przy minimalnym ryzyku ich uszkodzenia. Do wyboru funkcje: przycinka gałęzi, usuwanie ściętych odpadów i cięcie drewna na opał\n\nZestaw nie zawiera akumulatora.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-akumulatorowa-bosch-universalchain-18v,large.jpg|Zdjęcie pozycji|1|Długość prowadnicy (w cm):20$Typ silnika:Szczotkowy$Waga (w kg):3.655$Prędkość przesuwu łańcucha ( w m/s ):4.5$Maksymalna prędkość obrotowa silnika (w obr./min.):270$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Pojemność akumulatora (w Ah):4$Napięcie (w V):18$Czas ładowania do 100% (w min):50$Akumulator i ładowarka:Brak w zestawie$Typ baterii:Litowo-jonowa$Typ napinacza łańcucha:Bez użycia narzędzi$Ilość ogniw łańcucha:33$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.1$Marka prowadnicy:BOSCH$Wskaźnik naładowania:Tak$Pojemność zbiornika oleju (w l):0.08$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Tak, chroni silnik przed przegrzaniem$Funkcja:Rozcinanie polan o średnim przekroju$Akcesoria w komplecie:– Osłona\n– Łańcuch tnący\n– Prowadnica\n– Osłona łańcucha\n– Olej konserwujący do pił$Zalety produktu:Łatwy w obsłudze system SDS umożliwia beznarzędziową wymianę i napinanie łańcucha$Funkcja teleskopowa:Nie$Poziom mocy akustycznej ( w dB ):96$Marka produktu:BOSCH$Gwarancja (w latach):2$Kod EAN-:3165140925648$Numer referencyjny-:80172020|1|new|0|0|0|0|0|||||0|0|0|0||547
|1|Piła łańcuchowa elektryczna NAC CE18-35-N-H 35cm|Piły łańcuchowe elektryczne||1||1||||||||NAC||||0||||4.3|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-elektryczna-nac-ce18-35-n-h-35cm,large.jpg|Zdjęcie pozycji|1|Moc (w W):1800$Długość prowadnicy (w cm):35$Typ silnika:Ze szczotką węglową$Waga (w kg):4.3$Prędkość przesuwu łańcucha ( w m/s ):13$Maksymalna prędkość obrotowa silnika (w obr./min.):7000$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Napięcie (w V):230$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:52$Podziałka łańcucha:3/8'' LP$Grubość płytki ogniwa łańcucha (w mm):1.2$Średnica pilnika (w mm):4$Marka prowadnicy:NAC$Marka łańcucha:NO NAME$Pojemność zbiornika oleju (w l):0.3$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie$Funkcja:Ścinanie kłód$Kontrolka podłączenia do sieci:Nie$Akcesoria w komplecie:osłona prowadnicy$Funkcja teleskopowa:Nie$Poziom mocy akustycznej (w dB):107$Marka produktu:NAC$Gwarancja (w latach):2$Kod EAN-:5900607539703$Numer referencyjny-:84588077|1|new|0|0|0|0|0|||||0|0|0|0||299
|1|Piła łańcuchowa elektryczna NAC CE20-40-NS-H 40cm 2000W|Piły łańcuchowe elektryczne||1||1||||||||NAC||||0||||5|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-elektryczna-nac-ce20-40-ns-h-40cm-2000w,large.jpg|Zdjęcie pozycji|1|Moc (w W):2000$Długość prowadnicy (w cm):40$Typ silnika:Ze szczotką węglową$Waga (w kg):5$Prędkość przesuwu łańcucha ( w m/s ):13$Maksymalna prędkość obrotowa silnika (w obr./min.):6800$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Napięcie (w V):230$Typ napinacza łańcucha:Bez użycia narzędzi$Ilość ogniw łańcucha:56$Podziałka łańcucha:3/8'' LP$Grubość płytki ogniwa łańcucha (w mm):1.3$Średnica pilnika (w mm):4$Marka prowadnicy:NAC$Marka łańcucha:NO NAME$Pojemność zbiornika oleju (w l):0.3$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie$Funkcja:Ścinanie kłód$Kontrolka podłączenia do sieci:Nie$Akcesoria w komplecie:Osłona prowadnicy$Funkcja teleskopowa:Nie$Poziom mocy akustycznej (w dB):107$Marka produktu:NAC$Gwarancja (w latach):2$Kod EAN-:5900607539710$Numer referencyjny-:84588017|1|new|0|0|0|0|0|||||0|0|0|0||315
|1|Piła łańcuchowa akumulatorowa WG381E Worx|Piły łańcuchowe elektryczne||1||1||||||||WORX||||0||||3.8|||299|1|0|0|||||<b>Testowe podsumowanie</b>|2 akumulatory 20V zapewniają moc 40V i wydajność silnika spalinowego Automatyczny system napinania gwarantuje optymalne napięcie łańcucha przy dokręcaniu||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-akumulatorowa-wg381e-worx,large.jpg|Zdjęcie pozycji|1|Długość prowadnicy (w cm):30$Typ silnika:Akumulator$Waga (w kg):3.8$Prędkość przesuwu łańcucha ( w m/s ):6.3$Maksymalna prędkość obrotowa silnika (w obr./min.):6$System antywibracyjny:Tak$Rodzaj smarowania:Pompa automatyczna$Czas pracy baterii (w min):40$Pojemność akumulatora (w Ah):2$Napięcie (w V):20$Czas ładowania do 100% (w min):60$Akumulator i ładowarka:W zestawie$Typ baterii:Litowo-jonowa$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:45$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.1$Średnica pilnika (w mm):1.1$Marka prowadnicy:WORX$Wskaźnik naładowania:Nie$Pojemność zbiornika oleju (w l):0.15$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie, chronione przez baterię$Funkcja:Ścinanie drzew$Akcesoria w komplecie:Akumulator- 2 x 2,0 Ah Li-Ion Ładowarka- 2 x 2A$Zalety produktu:Silnik bezszczotkowy zwiększa moc, żywotność i wydłuża czas pracy Beznarzędziowy system wymiany łańcucha Automatyczne smarowanie podczas pracy, ze wskaźnikiem poziomu oleju Hamulec łańcuchowy do szybkiego zatrzymania w przypadku awarii Ładowarka z podwójnym wejściem umożliwia ładowanie 2 baterii jednocześnie$Funkcja teleskopowa:Nie$Poziom mocy akustycznej ( w dB ):92.7$Marka produktu:WORX$Gwarancja (w latach):3$Kod EAN-:6924328342588$Numer referencyjny-:84571232|1|new|0|0|0|0|0|||||0|0|0|0||997
|1|Piła łańcuchowa akumulatorowa WP342E Worx|Piły łańcuchowe elektryczne||1||1||||||||WORX||||0||||2.25|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Lekkie i kompaktowe narzędzie do pracy w ogrodzie. Model wyróżnia się ergonomicznym uchwytem, dzięki temu możesz obsługiwać pilarkę jedną ręką.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-akumulatorowa-wp342e-worx,large.jpg|Zdjęcie pozycji|1|Długość prowadnicy (w cm):12$Typ silnika:Akumulator$Waga (w kg):2.25$Prędkość przesuwu łańcucha ( w m/s ):6.7$Maksymalna prędkość obrotowa silnika (w obr./min.):6$System antywibracyjny:Nie$Rodzaj smarowania:Pompa ręczna$Czas pracy baterii (w min):40$Pojemność akumulatora (w Ah):2$Napięcie (w V):20$Czas ładowania do 100% (w min):60$Akumulator i ładowarka:W zestawie$Typ baterii:Litowo-jonowa$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:28$Podziałka łańcucha:9.5$Grubość płytki ogniwa łańcucha:1.08$Średnica pilnika (w mm):1.1$Marka prowadnicy:WORX$Wskaźnik naładowania:Nie, wskaźnik ładowania na akumulatorze$Pojemność zbiornika oleju (w l):0.1$Wskaźnik poziomu oleju:Nie$Wyłącznik termiczny:Tak, chroni silnik przed przegrzaniem$Funkcja:Ścinanie gałęzi$Akcesoria w komplecie:2.0 Ah bateria - 1 szt, 2 A ładowarka - 1 szt, olej smarujący (40 ml), osłona chroniąca ostrze, 5" łańcuch, 5" prowadnica$Zalety produktu:Kompaktowe i wszechstronne narzędzie sprawdzi się w każdym ogrodzie do przycinania zbyt długich gałęzi. Urządzenie zapewni Ci komfort pracy dzięki niewielkiej wadze. Ma też ergonomiczny uchwyt, który ułatwia pracę jedną ręką. Pilarka pozwala na beznarzędziową wymianę łańcucha przyciskiem. Kompaktowy model ma wymienną baterię. Ostrze pilarki jest zabezpieczone osłoną.$Funkcja teleskopowa:Nie$Poziom mocy akustycznej ( w dB ):79$Marka produktu:WORX$Gwarancja (w latach):3$Kod EAN-:6925387175674$Numer referencyjny-:84571218|1|new|0|0|0|0|0|||||0|0|0|0||547
|1|Piła akumulatorowa na wysięgniku Bosch 18V|Piły łańcuchowe elektryczne||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|Tnij gałęzie, stojąc na ziemi, bez używania drabiny. Dzięki drążkowi teleskopowemu i obrotowej głowicy model UniversalChainPole 18 umożliwia łatwe cięcie w zazwyczaj trudno dostępnych miejscach. Dobrze wyważona, lekka i ergonomiczna konstrukcja nie powoduje nadwyrężenia ramion i barków, a osłona Protector i zderzak z kolcami oporowymi oferują maksymalną kontrolę podczas cięcia i podcinania. Automatyczny system smarowania łańcucha i wskaźnik poziomu oleju zapewniają płynną pracę i jednolity rezultat cięcia. Używaj akumulatorowej piły do gałęzi UniversalChainPole 18 do ciągłego cięcia bez ryzyka uszkodzenia drzewa. Narzędzie jest częścią POWER FOR ALL ALLIANCE. Jeden akumulator może być wykorzystywany do zasilania wielu narzędzi różnych marek. Brak akumulatora w zestawie.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-akumulatorowa-na-wysiegniku-bosch-18v,large.jpg|Zdjęcie pozycji|1|Długość prowadnicy (w cm):20$Typ silnika:Szczotkowy$Waga:3.45$Prędkość przesuwu łańcucha ( w m/s ):4$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Pojemność akumulatora (w Ah):2.5$Napięcie (V):18$Czas ładowania do 100% (w min):79$Akumulator i ładowarka:Brak w zestawie$Typ baterii:Litowo-jonowa$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:33$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.1$Marka prowadnicy:BOSCH$Wskaźnik naładowania:Nie$Pojemność zbiornika oleju (w l):0.06$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Tak, chroni silnik przed przegrzaniem$Akcesoria w komplecie:Brak$Funkcja teleskopowa:Tak$Poziom mocy akustycznej (w dB):92$Marka handlowa:BOSCH$Gwarancja (w latach):2$Kod EAN-:3165140888110$Numer referencyjny-:80178136|1|new|0|0|0|0|0|||||0|0|0|0||547
|1|Piła łańcuchowa elektryczna Sterwins ECS2-35.3Z 35cm|Piły łańcuchowe elektryczne||1||1||||||||STERWINS||||0||||5.18|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-elektryczna-sterwins-ecs2-35-3z-35cm,large.jpg|Zdjęcie pozycji|1|Moc (w W):2000$Długość prowadnicy (w cm):35$Typ silnika:Szczotkowany$Waga (w kg):5.18$Prędkość przesuwu łańcucha ( w m/s ):14$Maksymalna prędkość obrotowa silnika (w obr./min.):8000$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Napięcie (w V):220-240$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:52$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha (w mm):1.27$Średnica pilnika (w mm):4.5$Marka prowadnicy:OREGON$Marka łańcucha:OREGON$Pojemność zbiornika oleju (w l):0.25$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie$Funkcja:Ścinanie kłód$Akcesoria w komplecie:Dodatkowy łańcuch$Funkcja teleskopowa:Nie$Poziom mocy akustycznej (w dB):109$Marka produktu:STERWINS$Gwarancja (w latach):3$Kod EAN-:3276007376043$Numer referencyjny-:82851829|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Piła łańcuchowa akumulatorowa Sterwins 40VCS2-34.1A 40V 5Ah|Piły łańcuchowe elektryczne||1||1||||||||STERWINS||||0||||6.800|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-akumulatorowa-sterwins-40vcs2-34-1a-40v-5ah,large.jpg|Zdjęcie pozycji|1|Długość prowadnicy (w cm):35$Typ silnika:Akumulator$Waga (w kg):6.800$Prędkość przesuwu łańcucha ( w m/s ):15$Maksymalna prędkość obrotowa silnika (w obr./min.):8305$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Czas pracy baterii (w min):30$Pojemność akumulatora (w Ah):5$Napięcie (w V):40$Czas ładowania do 100% (w min):120$Akumulator i ładowarka:W zestawie$Typ baterii:Litowo-jonowa$Typ napinacza łańcucha:Bez użycia narzędzi$Ilość ogniw łańcucha:52$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:1.27$Średnica pilnika (w mm):4.5$Marka prowadnicy:OREGON$Wskaźnik naładowania:Tak$Pojemność zbiornika oleju (w l):0.12$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie, chronione przez baterię$Funkcja:Rozcinanie polan o średnim przekroju$Akcesoria w komplecie:Łańcuch, drążek i tarcza$Funkcja teleskopowa:Nie$Poziom mocy akustycznej ( w dB ):104$Marka produktu:STERWINS$Gwarancja (w latach):3$Kod EAN-:3276000660217$Numer referencyjny-:82152424|1|new|0|0|0|0|0|||||0|0|0|0||1199
|1|Piła łańcuchowa elektryczna Sterwins 45cm 2400W|Piły łańcuchowe elektryczne||1||1||||||||STERWINS||||0||||6.750|||299|1|0|0|||||<b>Testowe podsumowanie</b>|Piła łańcuchowa elektryczna o mocy 2400 W i długości prowadnicy 45 cm to mocna pilarka, która doskonale sprawdzi się w ogrodzie i na działce. Idealna do przycinania i okrzesywania drzew oraz prac ciesielskich. Piła wyposażona w beznarzędziowe napinanie łańcucha, komfortowy uchwyt z antypoślizgową powłoką „Grip system” oraz automatycznie smarowanie łańcucha zapewniają wygodną eksploatację. Wskaźnik poziomu oleju ułatwia kontrolę ilości płynu w zbiorniku, a lampka zawsze informuje czy urządzenie jest podłączone do sieci elektrycznej. Bezpieczeństwo pracy podnoszą haczyk na przewód zasilający oraz hamulec bezpieczeństwa zatrzymujący łańcuch w 0,15 s.||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-elektryczna-sterwins-45cm-2400w,large.jpg|Zdjęcie pozycji|1|Moc (w W):2400$Długość prowadnicy (w cm):45$Typ silnika:Ze szczotką węglową$Waga (w kg):6.750$Prędkość przesuwu łańcucha ( w m/s ):14$Maksymalna prędkość obrotowa silnika (w obr./min.):8000$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Napięcie (w V):220-240$Typ napinacza łańcucha:Bez użycia narzędzi$Ilość ogniw łańcucha:63$Podziałka łańcucha:3/8'' LP$Grubość płytki ogniwa łańcucha (w mm):1.3$Średnica pilnika (w mm):4$Marka prowadnicy:OREGON$Marka łańcucha:OREGON$Pojemność zbiornika oleju (w l):0.25$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Tak, chroni silnik przed przegrzaniem$Funkcja:Rozcinanie polan o średnim przekroju$Kontrolka podłączenia do sieci:Tak$Akcesoria w komplecie:łańcuch tnący, prowadnica$Funkcja teleskopowa:Nie$Poziom mocy akustycznej (w dB):92.9$Pasuje do:45874605 - RIM, 42571802 - MB VICTUS$Opakowanie:Wymiary- 53,4 x 21,2 x 29,4 cm, waga- 6,75 kg$Marka produktu:STERWINS$Gwarancja (w latach):3$Koszt gospodarowania odpadami:1.30 zł (wliczony w cenę towaru)$Kod EAN-:3276000241966$Numer referencyjny-:45585736|1|new|0|0|0|0|0|||||0|0|0|0||445
|1|Piła łańcuchowa elektryczna na wysięgniku Sterwins EPS2-20.3 750W|Piły łańcuchowe elektryczne||1||1||||||||||||0|||||||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-lancuchowa-elektryczna-na-wysiegniku-sterwins-eps2-20-3-750w,large.jpg|Zdjęcie pozycji|1|Moc (w W):750.0$Długość prowadnicy (w cm):20$Typ silnika:Elektryczny$Waga:3.970$Prędkość przesuwu łańcucha (w m/s):11$Maksymalna prędkość obrotowa silnika (w obr./min.):6000$System antywibracyjny:Nie$Rodzaj smarowania:Pompa automatyczna$Maksymalny zasięg (w m):2.5$Typ napinacza łańcucha:Z użyciem narzędzi$Ilość ogniw łańcucha:33$Podziałka łańcucha:3/8"$Grubość płytki ogniwa łańcucha:5$Marka prowadnicy:OREGON$Marka łańcucha:OREGON$Typ prowadnicy:Z wymienną końcówką$Pojemność zbiornika oleju (w l):0.06$Wskaźnik poziomu oleju:Tak$Wyłącznik termiczny:Nie$Funkcja:Ścinanie gałęzi$Akcesoria w komplecie:łańcuch tnący, prowadnica, klucz, pas$Zalety produktu:Posiada teleskopową rurę z regulacją od 1,60 do 2,50 m.$Funkcja teleskopowa:Tak$Poziom mocy akustycznej (w dB):105.0$Pasujący łańcuch:42571802 - MB VICTUS$Marka handlowa:STERWINS$Gwarancja (w latach):3$Koszt gospodarowania odpadami:2.00 zł (wliczony w cenę towaru)$Kod EAN-:3276000242031$Numer referencyjny-:45585834|1|new|0|0|0|0|0|||||0|0|0|0||399
|1|Piła akumulatorowa szablasta 20V Sterwins Solo|Piły łańcuchowe elektryczne||1||1||||||||||||0||||1.800|||299|1|0|0|||||<b>Testowe podsumowanie</b>|||||||W magazynie|Dozwolone ponowne zamówienie|1|2022-10-28|2022-10-28|1|/img/upload/pila-akumulatorowa-szablasta-20v-sterwins-solo,large.jpg|Zdjęcie pozycji|1|Waga (w kg):1.800$Natężenie akumulatora (w Ah):2.5$Napięcie (V):18$Typ baterii:Litowo-jonowa$Akcesoria w komplecie:Brak$Marka handlowa:STERWINS$Gwarancja (w latach):5$Kod EAN-:3276007275209$Numer referencyjny-:84441229|1|new|0|0|0|0|0|||||0|0|0|0||249
