Identyfikator Produktu (ID)|Indeks produktu|Atrybut (Nazwa:Typ:Pozycja)*|Wartość (Wartość:Pozycja)*|Identyfikator dostawcy|Indeks|kod EAN13|Kod kreskowy UPC|MPN|Koszt własny|Wpływ na cenę|Podatek ekologiczny|Ilość|Minimalna ilość|Niski poziom produktów w magazynie|Wyślij do mnie e-mail, gdy ilość jest poniżej tego poziomu|Wpływ na wagę|Domyślny (0 = Nie, 1 = Tak)|Data dostępności kombinacji|Wybierz z pośród zdjęć produktów wg pozycji (1,2,3...)|Adresy URL zdjęcia (x,y,z...)|Tekst alternatywny dla zdjęć (x,y,z...)|ID / Nazwa sklepu|Zaawansowane zarządzanie magazynem|Zależny od stanu magazynowego|Magazyn
72|72|Gwarancja (W latach):radio:0|1:0||72-1|4078500043724||||0.00|0|500|1||0|0|1||1|||0|0|0|0
72|72|Gwarancja (W latach):radio:0|2:0||72-2|4078500043724||||599.90|0|500|1||0|0|0||1|||0|0|0|0
72|72|Gwarancja (W latach):radio:0|3:0||72-3|4078500043724||||899.85|0|500|1||0|0|0||1|||0|0|0|0
73|73|Gwarancja (W latach):radio:0|1:0||73-1|4078500062527||||0.00|0|500|1||0|0|1||1|||0|0|0|0
73|73|Gwarancja (W latach):radio:0|2:0||73-2|4078500062527||||599.90|0|500|1||0|0|0||1|||0|0|0|0
73|73|Gwarancja (W latach):radio:0|3:0||73-3|4078500062527||||899.85|0|500|1||0|0|0||1|||0|0|0|0
74|74|Gwarancja (W latach):radio:0|1:0||74-1|4078500062787||||0.00|0|500|1||0|0|1||1|||0|0|0|0
74|74|Gwarancja (W latach):radio:0|2:0||74-2|4078500062787||||348.80|0|500|1||0|0|0||1|||0|0|0|0
74|74|Gwarancja (W latach):radio:0|3:0||74-3|4078500062787||||523.20|0|500|1||0|0|0||1|||0|0|0|0
75|75|Gwarancja (W latach):radio:0|1:0||75-1|6924328390305||||0.00|0|500|1||0|0|1||1|||0|0|0|0
75|75|Gwarancja (W latach):radio:0|2:0||75-2|6924328390305||||169.80|0|500|1||0|0|0||1|||0|0|0|0
75|75|Gwarancja (W latach):radio:0|3:0||75-3|6924328390305||||254.70|0|500|1||0|0|0||1|||0|0|0|0
76|76|Gwarancja (W latach):radio:0|1:0||76-1|6924328385509||||0.00|0|500|1||0|0|1||1|||0|0|0|0
76|76|Gwarancja (W latach):radio:0|2:0||76-2|6924328385509||||148.80|0|500|1||0|0|0||1|||0|0|0|0
76|76|Gwarancja (W latach):radio:0|3:0||76-3|6924328385509||||223.20|0|500|1||0|0|0||1|||0|0|0|0
77|77|Gwarancja (W latach):radio:0|1:0||77-1|4892210198266||||0.00|0|500|1||0|0|1||1|||0|0|0|0
77|77|Gwarancja (W latach):radio:0|2:0||77-2|4892210198266||||499.90|0|500|1||0|0|0||1|||0|0|0|0
77|77|Gwarancja (W latach):radio:0|3:0||77-3|4892210198266||||749.85|0|500|1||0|0|0||1|||0|0|0|0
78|78|Gwarancja (W latach):radio:0|1:0||78-1|4078500055925||||0.00|0|500|1||0|0|1||1|||0|0|0|0
78|78|Gwarancja (W latach):radio:0|2:0||78-2|4078500055925||||349.90|0|500|1||0|0|0||1|||0|0|0|0
78|78|Gwarancja (W latach):radio:0|3:0||78-3|4078500055925||||524.85|0|500|1||0|0|0||1|||0|0|0|0
79|79|Gwarancja (W latach):radio:0|1:0||79-1|7392930360372||||0.00|0|500|1||0|0|1||1|||0|0|0|0
79|79|Gwarancja (W latach):radio:0|2:0||79-2|7392930360372||||248.80|0|500|1||0|0|0||1|||0|0|0|0
79|79|Gwarancja (W latach):radio:0|3:0||79-3|7392930360372||||373.20|0|500|1||0|0|0||1|||0|0|0|0
80|80|Gwarancja (W latach):radio:0|1:0||80-1|6947372519959||||0.00|0|500|1||0|0|1||1|||0|0|0|0
80|80|Gwarancja (W latach):radio:0|2:0||80-2|6947372519959||||24.90|0|500|1||0|0|0||1|||0|0|0|0
80|80|Gwarancja (W latach):radio:0|3:0||80-3|6947372519959||||37.35|0|500|1||0|0|0||1|||0|0|0|0
81|81|Gwarancja (W latach):radio:0|1:0||81-1|4078500023351||||0.00|0|500|1||0|0|1||1|||0|0|0|0
81|81|Gwarancja (W latach):radio:0|2:0||81-2|4078500023351||||39.80|0|500|1||0|0|0||1|||0|0|0|0
81|81|Gwarancja (W latach):radio:0|3:0||81-3|4078500023351||||59.70|0|500|1||0|0|0||1|||0|0|0|0
82|82|Gwarancja (W latach):radio:0|1:0||82-1|5906190667793||||0.00|0|500|1||0|0|1||1|||0|0|0|0
82|82|Gwarancja (W latach):radio:0|2:0||82-2|5906190667793||||19.90|0|500|1||0|0|0||1|||0|0|0|0
82|82|Gwarancja (W latach):radio:0|3:0||82-3|5906190667793||||29.85|0|500|1||0|0|0||1|||0|0|0|0
83|83|Gwarancja (W latach):radio:0|1:0||83-1|3276005729452||||0.00|0|500|1||0|0|1||1|||0|0|0|0
83|83|Gwarancja (W latach):radio:0|2:0||83-2|3276005729452||||3.39|0|500|1||0|0|0||1|||0|0|0|0
83|83|Gwarancja (W latach):radio:0|3:0||83-3|3276005729452||||5.08|0|500|1||0|0|0||1|||0|0|0|0
84|84|Gwarancja (W latach):radio:0|1:0||84-1|5903357108922||||0.00|0|500|1||0|0|1||1|||0|0|0|0
84|84|Gwarancja (W latach):radio:0|2:0||84-2|5903357108922||||4.00|0|500|1||0|0|0||1|||0|0|0|0
84|84|Gwarancja (W latach):radio:0|3:0||84-3|5903357108922||||6.00|0|500|1||0|0|0||1|||0|0|0|0
85|85|Gwarancja (W latach):radio:0|1:0||85-1|3276007157239||||0.00|0|500|1||0|0|1||1|||0|0|0|0
85|85|Gwarancja (W latach):radio:0|2:0||85-2|3276007157239||||4.00|0|500|1||0|0|0||1|||0|0|0|0
85|85|Gwarancja (W latach):radio:0|3:0||85-3|3276007157239||||6.00|0|500|1||0|0|0||1|||0|0|0|0
86|86|Gwarancja (W latach):radio:0|1:0||86-1|3276000660248||||0.00|0|500|1||0|0|1||1|||0|0|0|0
86|86|Gwarancja (W latach):radio:0|2:0||86-2|3276000660248||||4.00|0|500|1||0|0|0||1|||0|0|0|0
86|86|Gwarancja (W latach):radio:0|3:0||86-3|3276000660248||||6.00|0|500|1||0|0|0||1|||0|0|0|0
87|87|Gwarancja (W latach):radio:0|1:0||87-1|3276005750937||||0.00|0|500|1||0|0|1||1|||0|0|0|0
87|87|Gwarancja (W latach):radio:0|2:0||87-2|3276005750937||||4.00|0|500|1||0|0|0||1|||0|0|0|0
87|87|Gwarancja (W latach):radio:0|3:0||87-3|3276005750937||||6.00|0|500|1||0|0|0||1|||0|0|0|0
88|88|Gwarancja (W latach):radio:0|1:0||88-1|3276005729513||||0.00|0|500|1||0|0|1||1|||0|0|0|0
88|88|Gwarancja (W latach):radio:0|2:0||88-2|3276005729513||||7.00|0|500|1||0|0|0||1|||0|0|0|0
88|88|Gwarancja (W latach):radio:0|3:0||88-3|3276005729513||||10.50|0|500|1||0|0|0||1|||0|0|0|0
89|89|Gwarancja (W latach):radio:0|1:0||89-1|3276005729483||||0.00|0|500|1||0|0|1||1|||0|0|0|0
89|89|Gwarancja (W latach):radio:0|2:0||89-2|3276005729483||||5.00|0|500|1||0|0|0||1|||0|0|0|0
89|89|Gwarancja (W latach):radio:0|3:0||89-3|3276005729483||||7.50|0|500|1||0|0|0||1|||0|0|0|0
90|90|Gwarancja (W latach):radio:0|1:0||90-1|3276000660231||||0.00|0|500|1||0|0|1||1|||0|0|0|0
90|90|Gwarancja (W latach):radio:0|2:0||90-2|3276000660231||||3.50|0|500|1||0|0|0||1|||0|0|0|0
90|90|Gwarancja (W latach):radio:0|3:0||90-3|3276000660231||||5.25|0|500|1||0|0|0||1|||0|0|0|0
91|91|Gwarancja (W latach):radio:0|1:0||91-1|3276005252769||||0.00|0|500|1||0|0|1||1|||0|0|0|0
91|91|Gwarancja (W latach):radio:0|2:0||91-2|3276005252769||||2.69|0|500|1||0|0|0||1|||0|0|0|0
91|91|Gwarancja (W latach):radio:0|3:0||91-3|3276005252769||||4.03|0|500|1||0|0|0||1|||0|0|0|0
92|92|Gwarancja (W latach):radio:0|1:0||92-1|3276005252721||||0.00|0|500|1||0|0|1||1|||0|0|0|0
92|92|Gwarancja (W latach):radio:0|2:0||92-2|3276005252721||||3.00|0|500|1||0|0|0||1|||0|0|0|0
92|92|Gwarancja (W latach):radio:0|3:0||92-3|3276005252721||||4.50|0|500|1||0|0|0||1|||0|0|0|0
93|93|Gwarancja (W latach):radio:0|1:0||93-1|5901694464886||||0.00|0|500|1||0|0|1||1|||0|0|0|0
93|93|Gwarancja (W latach):radio:0|2:0||93-2|5901694464886||||4.00|0|500|1||0|0|0||1|||0|0|0|0
93|93|Gwarancja (W latach):radio:0|3:0||93-3|5901694464886||||6.00|0|500|1||0|0|0||1|||0|0|0|0
94|94|Gwarancja (W latach):radio:0|1:0||94-1|7313323000132||||0.00|0|500|1||0|0|1||1|||0|0|0|0
94|94|Gwarancja (W latach):radio:0|2:0||94-2|7313323000132||||8.00|0|500|1||0|0|0||1|||0|0|0|0
94|94|Gwarancja (W latach):radio:0|3:0||94-3|7313323000132||||12.00|0|500|1||0|0|0||1|||0|0|0|0
95|95|Gwarancja (W latach):radio:0|1:0||95-1|5903357100339||||0.00|0|500|1||0|0|1||1|||0|0|0|0
95|95|Gwarancja (W latach):radio:0|2:0||95-2|5903357100339||||3.00|0|500|1||0|0|0||1|||0|0|0|0
95|95|Gwarancja (W latach):radio:0|3:0||95-3|5903357100339||||4.50|0|500|1||0|0|0||1|||0|0|0|0
96|96|Gwarancja (W latach):radio:0|1:0||96-1|7313323207722||||0.00|0|500|1||0|0|1||1|||0|0|0|0
96|96|Gwarancja (W latach):radio:0|2:0||96-2|7313323207722||||4.00|0|500|1||0|0|0||1|||0|0|0|0
96|96|Gwarancja (W latach):radio:0|3:0||96-3|7313323207722||||6.00|0|500|1||0|0|0||1|||0|0|0|0
97|97|Gwarancja (W latach):radio:0|1:0||97-1|5903357100940||||0.00|0|500|1||0|0|1||1|||0|0|0|0
97|97|Gwarancja (W latach):radio:0|2:0||97-2|5903357100940||||4.00|0|500|1||0|0|0||1|||0|0|0|0
97|97|Gwarancja (W latach):radio:0|3:0||97-3|5903357100940||||6.00|0|500|1||0|0|0||1|||0|0|0|0
98|98|Gwarancja (W latach):radio:0|1:0||98-1|5906190668981||||0.00|0|500|1||0|0|1||1|||0|0|0|0
98|98|Gwarancja (W latach):radio:0|2:0||98-2|5906190668981||||3.50|0|500|1||0|0|0||1|||0|0|0|0
98|98|Gwarancja (W latach):radio:0|3:0||98-3|5906190668981||||5.25|0|500|1||0|0|0||1|||0|0|0|0
99|99|Gwarancja (W latach):radio:0|1:0||99-1|5906190668967||||0.00|0|500|1||0|0|1||1|||0|0|0|0
99|99|Gwarancja (W latach):radio:0|2:0||99-2|5906190668967||||3.00|0|500|1||0|0|0||1|||0|0|0|0
99|99|Gwarancja (W latach):radio:0|3:0||99-3|5906190668967||||4.50|0|500|1||0|0|0||1|||0|0|0|0
100|100|Gwarancja (W latach):radio:0|1:0||100-1|4078500002585||||0.00|0|500|1||0|0|1||1|||0|0|0|0
100|100|Gwarancja (W latach):radio:0|2:0||100-2|4078500002585||||12.90|0|500|1||0|0|0||1|||0|0|0|0
100|100|Gwarancja (W latach):radio:0|3:0||100-3|4078500002585||||19.35|0|500|1||0|0|0||1|||0|0|0|0
101|101|Gwarancja (W latach):radio:0|1:0||101-1|7313323019837||||0.00|0|500|1||0|0|1||1|||0|0|0|0
101|101|Gwarancja (W latach):radio:0|2:0||101-2|7313323019837||||8.00|0|500|1||0|0|0||1|||0|0|0|0
101|101|Gwarancja (W latach):radio:0|3:0||101-3|7313323019837||||12.00|0|500|1||0|0|0||1|||0|0|0|0
102|102|Gwarancja (W latach):radio:0|1:0||102-1|7313323019844||||0.00|0|500|1||0|0|1||1|||0|0|0|0
102|102|Gwarancja (W latach):radio:0|2:0||102-2|7313323019844||||8.00|0|500|1||0|0|0||1|||0|0|0|0
102|102|Gwarancja (W latach):radio:0|3:0||102-3|7313323019844||||12.00|0|500|1||0|0|0||1|||0|0|0|0
103|103|Gwarancja (W latach):radio:0|1:0||103-1|8008984386709||||0.00|0|500|1||0|0|1||1|||0|0|0|0
103|103|Gwarancja (W latach):radio:0|2:0||103-2|8008984386709||||7.00|0|500|1||0|0|0||1|||0|0|0|0
103|103|Gwarancja (W latach):radio:0|3:0||103-3|8008984386709||||10.50|0|500|1||0|0|0||1|||0|0|0|0
104|104|Gwarancja (W latach):radio:0|1:0||104-1|5400182890577||||0.00|0|500|1||0|0|1||1|||0|0|0|0
104|104|Gwarancja (W latach):radio:0|2:0||104-2|5400182890577||||6.50|0|500|1||0|0|0||1|||0|0|0|0
104|104|Gwarancja (W latach):radio:0|3:0||104-3|5400182890577||||9.75|0|500|1||0|0|0||1|||0|0|0|0
105|105|Gwarancja (W latach):radio:0|1:0||105-1|5400182890607||||0.00|0|500|1||0|0|1||1|||0|0|0|0
105|105|Gwarancja (W latach):radio:0|2:0||105-2|5400182890607||||7.00|0|500|1||0|0|0||1|||0|0|0|0
105|105|Gwarancja (W latach):radio:0|3:0||105-3|5400182890607||||10.50|0|500|1||0|0|0||1|||0|0|0|0
106|106|Gwarancja (W latach):radio:0|1:0||106-1|5400182890614||||0.00|0|500|1||0|0|1||1|||0|0|0|0
106|106|Gwarancja (W latach):radio:0|2:0||106-2|5400182890614||||8.00|0|500|1||0|0|0||1|||0|0|0|0
106|106|Gwarancja (W latach):radio:0|3:0||106-3|5400182890614||||12.00|0|500|1||0|0|0||1|||0|0|0|0
107|107|Gwarancja (W latach):radio:0|1:0||107-1|4892210813497||||0.00|0|500|1||0|0|1||1|||0|0|0|0
107|107|Gwarancja (W latach):radio:0|2:0||107-2|4892210813497||||9.99|0|500|1||0|0|0||1|||0|0|0|0
107|107|Gwarancja (W latach):radio:0|3:0||107-3|4892210813497||||14.98|0|500|1||0|0|0||1|||0|0|0|0
108|108|Gwarancja (W latach):radio:0|1:0||108-1|4054278571621||||0.00|0|500|1||0|0|1||1|||0|0|0|0
108|108|Gwarancja (W latach):radio:0|2:0||108-2|4054278571621||||8.50|0|500|1||0|0|0||1|||0|0|0|0
108|108|Gwarancja (W latach):radio:0|3:0||108-3|4054278571621||||12.75|0|500|1||0|0|0||1|||0|0|0|0
109|109|Gwarancja (W latach):radio:0|1:0||109-1|4054278571638||||0.00|0|500|1||0|0|1||1|||0|0|0|0
109|109|Gwarancja (W latach):radio:0|2:0||109-2|4054278571638||||8.50|0|500|1||0|0|0||1|||0|0|0|0
109|109|Gwarancja (W latach):radio:0|3:0||109-3|4054278571638||||12.75|0|500|1||0|0|0||1|||0|0|0|0
110|110|Gwarancja (W latach):radio:0|1:0||110-1|5902490773486||||0.00|0|500|1||0|0|1||1|||0|0|0|0
110|110|Gwarancja (W latach):radio:0|2:0||110-2|5902490773486||||6.00|0|500|1||0|0|0||1|||0|0|0|0
110|110|Gwarancja (W latach):radio:0|3:0||110-3|5902490773486||||9.00|0|500|1||0|0|0||1|||0|0|0|0
111|111|Gwarancja (W latach):radio:0|1:0||111-1|5901694464800||||0.00|0|500|1||0|0|1||1|||0|0|0|0
111|111|Gwarancja (W latach):radio:0|2:0||111-2|5901694464800||||6.00|0|500|1||0|0|0||1|||0|0|0|0
111|111|Gwarancja (W latach):radio:0|3:0||111-3|5901694464800||||9.00|0|500|1||0|0|0||1|||0|0|0|0
112|112|Gwarancja (W latach):radio:0|1:0||112-1|5901694464817||||0.00|0|500|1||0|0|1||1|||0|0|0|0
112|112|Gwarancja (W latach):radio:0|2:0||112-2|5901694464817||||4.00|0|500|1||0|0|0||1|||0|0|0|0
112|112|Gwarancja (W latach):radio:0|3:0||112-3|5901694464817||||6.00|0|500|1||0|0|0||1|||0|0|0|0
113|113|Gwarancja (W latach):radio:0|1:0||113-1|5902490765818||||0.00|0|500|1||0|0|1||1|||0|0|0|0
113|113|Gwarancja (W latach):radio:0|2:0||113-2|5902490765818||||8.00|0|500|1||0|0|0||1|||0|0|0|0
113|113|Gwarancja (W latach):radio:0|3:0||113-3|5902490765818||||12.00|0|500|1||0|0|0||1|||0|0|0|0
114|114|Gwarancja (W latach):radio:0|1:0||114-1|5902490773479||||0.00|0|500|1||0|0|1||1|||0|0|0|0
114|114|Gwarancja (W latach):radio:0|2:0||114-2|5902490773479||||5.00|0|500|1||0|0|0||1|||0|0|0|0
114|114|Gwarancja (W latach):radio:0|3:0||114-3|5902490773479||||7.50|0|500|1||0|0|0||1|||0|0|0|0
115|115|Gwarancja (W latach):radio:0|1:0||115-1|5902490765313||||0.00|0|500|1||0|0|1||1|||0|0|0|0
115|115|Gwarancja (W latach):radio:0|2:0||115-2|5902490765313||||5.00|0|500|1||0|0|0||1|||0|0|0|0
115|115|Gwarancja (W latach):radio:0|3:0||115-3|5902490765313||||7.50|0|500|1||0|0|0||1|||0|0|0|0
116|116|Gwarancja (W latach):radio:0|1:0||116-1|5902490765825||||0.00|0|500|1||0|0|1||1|||0|0|0|0
116|116|Gwarancja (W latach):radio:0|2:0||116-2|5902490765825||||6.00|0|500|1||0|0|0||1|||0|0|0|0
116|116|Gwarancja (W latach):radio:0|3:0||116-3|5902490765825||||9.00|0|500|1||0|0|0||1|||0|0|0|0
117|117|Gwarancja (W latach):radio:0|1:0||117-1|5902490773455||||0.00|0|500|1||0|0|1||1|||0|0|0|0
117|117|Gwarancja (W latach):radio:0|2:0||117-2|5902490773455||||5.00|0|500|1||0|0|0||1|||0|0|0|0
117|117|Gwarancja (W latach):radio:0|3:0||117-3|5902490773455||||7.50|0|500|1||0|0|0||1|||0|0|0|0
118|118|Gwarancja (W latach):radio:0|1:0||118-1|5902490773462||||0.00|0|500|1||0|0|1||1|||0|0|0|0
118|118|Gwarancja (W latach):radio:0|2:0||118-2|5902490773462||||8.00|0|500|1||0|0|0||1|||0|0|0|0
118|118|Gwarancja (W latach):radio:0|3:0||118-3|5902490773462||||12.00|0|500|1||0|0|0||1|||0|0|0|0
119|119|Gwarancja (W latach):radio:0|1:0||119-1|5902490773448||||0.00|0|500|1||0|0|1||1|||0|0|0|0
119|119|Gwarancja (W latach):radio:0|2:0||119-2|5902490773448||||6.00|0|500|1||0|0|0||1|||0|0|0|0
119|119|Gwarancja (W latach):radio:0|3:0||119-3|5902490773448||||9.00|0|500|1||0|0|0||1|||0|0|0|0
120|120|Gwarancja (W latach):radio:0|1:0||120-1|5902490730250||||0.00|0|500|1||0|0|1||1|||0|0|0|0
120|120|Gwarancja (W latach):radio:0|2:0||120-2|5902490730250||||5.00|0|500|1||0|0|0||1|||0|0|0|0
120|120|Gwarancja (W latach):radio:0|3:0||120-3|5902490730250||||7.50|0|500|1||0|0|0||1|||0|0|0|0
121|121|Gwarancja (W latach):radio:0|1:0||121-1|5903357103170||||0.00|0|500|1||0|0|1||1|||0|0|0|0
121|121|Gwarancja (W latach):radio:0|2:0||121-2|5903357103170||||3.00|0|500|1||0|0|0||1|||0|0|0|0
121|121|Gwarancja (W latach):radio:0|3:0||121-3|5903357103170||||4.50|0|500|1||0|0|0||1|||0|0|0|0
122|122|Gwarancja (W latach):radio:0|1:0||122-1|5903357103118||||0.00|0|500|1||0|0|1||1|||0|0|0|0
122|122|Gwarancja (W latach):radio:0|2:0||122-2|5903357103118||||3.00|0|500|1||0|0|0||1|||0|0|0|0
122|122|Gwarancja (W latach):radio:0|3:0||122-3|5903357103118||||4.50|0|500|1||0|0|0||1|||0|0|0|0
123|123|Gwarancja (W latach):radio:0|1:0||123-1|5903357103095||||0.00|0|500|1||0|0|1||1|||0|0|0|0
123|123|Gwarancja (W latach):radio:0|2:0||123-2|5903357103095||||3.00|0|500|1||0|0|0||1|||0|0|0|0
123|123|Gwarancja (W latach):radio:0|3:0||123-3|5903357103095||||4.50|0|500|1||0|0|0||1|||0|0|0|0
124|124|Gwarancja (W latach):radio:0|1:0||124-1|5903357103156||||0.00|0|500|1||0|0|1||1|||0|0|0|0
124|124|Gwarancja (W latach):radio:0|2:0||124-2|5903357103156||||5.00|0|500|1||0|0|0||1|||0|0|0|0
124|124|Gwarancja (W latach):radio:0|3:0||124-3|5903357103156||||7.50|0|500|1||0|0|0||1|||0|0|0|0
125|125|Gwarancja (W latach):radio:0|1:0||125-1|5903357103125||||0.00|0|500|1||0|0|1||1|||0|0|0|0
125|125|Gwarancja (W latach):radio:0|2:0||125-2|5903357103125||||4.00|0|500|1||0|0|0||1|||0|0|0|0
125|125|Gwarancja (W latach):radio:0|3:0||125-3|5903357103125||||6.00|0|500|1||0|0|0||1|||0|0|0|0
126|126|Gwarancja (W latach):radio:0|1:0||126-1|5903357103187||||0.00|0|500|1||0|0|1||1|||0|0|0|0
126|126|Gwarancja (W latach):radio:0|2:0||126-2|5903357103187||||5.00|0|500|1||0|0|0||1|||0|0|0|0
126|126|Gwarancja (W latach):radio:0|3:0||126-3|5903357103187||||7.50|0|500|1||0|0|0||1|||0|0|0|0
127|127|Gwarancja (W latach):radio:0|1:0||127-1|5903357103149||||0.00|0|500|1||0|0|1||1|||0|0|0|0
127|127|Gwarancja (W latach):radio:0|2:0||127-2|5903357103149||||2.70|0|500|1||0|0|0||1|||0|0|0|0
127|127|Gwarancja (W latach):radio:0|3:0||127-3|5903357103149||||4.05|0|500|1||0|0|0||1|||0|0|0|0
128|128|Gwarancja (W latach):radio:0|1:0||128-1|8008984818217||||0.00|0|500|1||0|0|1||1|||0|0|0|0
128|128|Gwarancja (W latach):radio:0|2:0||128-2|8008984818217||||8.00|0|500|1||0|0|0||1|||0|0|0|0
128|128|Gwarancja (W latach):radio:0|3:0||128-3|8008984818217||||12.00|0|500|1||0|0|0||1|||0|0|0|0
129|129|Gwarancja (W latach):radio:0|1:0||129-1|5903357100322||||0.00|0|500|1||0|0|1||1|||0|0|0|0
129|129|Gwarancja (W latach):radio:0|2:0||129-2|5903357100322||||3.50|0|500|1||0|0|0||1|||0|0|0|0
129|129|Gwarancja (W latach):radio:0|3:0||129-3|5903357100322||||5.25|0|500|1||0|0|0||1|||0|0|0|0
130|130|Gwarancja (W latach):radio:0|1:0||130-1|5903357100315||||0.00|0|500|1||0|0|1||1|||0|0|0|0
130|130|Gwarancja (W latach):radio:0|2:0||130-2|5903357100315||||3.50|0|500|1||0|0|0||1|||0|0|0|0
130|130|Gwarancja (W latach):radio:0|3:0||130-3|5903357100315||||5.25|0|500|1||0|0|0||1|||0|0|0|0
131|131|Gwarancja (W latach):radio:0|1:0||131-1|5907510484915||||0.00|0|500|1||0|0|1||1|||0|0|0|0
131|131|Gwarancja (W latach):radio:0|2:0||131-2|5907510484915||||4.00|0|500|1||0|0|0||1|||0|0|0|0
131|131|Gwarancja (W latach):radio:0|3:0||131-3|5907510484915||||6.00|0|500|1||0|0|0||1|||0|0|0|0
132|132|Gwarancja (W latach):radio:0|1:0||132-1|5902490737730||||0.00|0|500|1||0|0|1||1|||0|0|0|0
132|132|Gwarancja (W latach):radio:0|2:0||132-2|5902490737730||||8.00|0|500|1||0|0|0||1|||0|0|0|0
132|132|Gwarancja (W latach):radio:0|3:0||132-3|5902490737730||||12.00|0|500|1||0|0|0||1|||0|0|0|0
133|133|Gwarancja (W latach):radio:0|1:0||133-1|5903357100919||||0.00|0|500|1||0|0|1||1|||0|0|0|0
133|133|Gwarancja (W latach):radio:0|2:0||133-2|5903357100919||||3.50|0|500|1||0|0|0||1|||0|0|0|0
133|133|Gwarancja (W latach):radio:0|3:0||133-3|5903357100919||||5.25|0|500|1||0|0|0||1|||0|0|0|0
134|134|Gwarancja (W latach):radio:0|1:0||134-1|5906190669452||||0.00|0|500|1||0|0|1||1|||0|0|0|0
134|134|Gwarancja (W latach):radio:0|2:0||134-2|5906190669452||||3.00|0|500|1||0|0|0||1|||0|0|0|0
134|134|Gwarancja (W latach):radio:0|3:0||134-3|5906190669452||||4.50|0|500|1||0|0|0||1|||0|0|0|0
135|135|Gwarancja (W latach):radio:0|1:0||135-1|5903357100902||||0.00|0|500|1||0|0|1||1|||0|0|0|0
135|135|Gwarancja (W latach):radio:0|2:0||135-2|5903357100902||||5.00|0|500|1||0|0|0||1|||0|0|0|0
135|135|Gwarancja (W latach):radio:0|3:0||135-3|5903357100902||||7.50|0|500|1||0|0|0||1|||0|0|0|0
136|136|Gwarancja (W latach):radio:0|1:0||136-1|5903357100933||||0.00|0|500|1||0|0|1||1|||0|0|0|0
136|136|Gwarancja (W latach):radio:0|2:0||136-2|5903357100933||||4.00|0|500|1||0|0|0||1|||0|0|0|0
136|136|Gwarancja (W latach):radio:0|3:0||136-3|5903357100933||||6.00|0|500|1||0|0|0||1|||0|0|0|0
137|137|Gwarancja (W latach):radio:0|1:0||137-1|4892210132277||||0.00|0|500|1||0|0|1||1|||0|0|0|0
137|137|Gwarancja (W latach):radio:0|2:0||137-2|4892210132277||||6.50|0|500|1||0|0|0||1|||0|0|0|0
137|137|Gwarancja (W latach):radio:0|3:0||137-3|4892210132277||||9.75|0|500|1||0|0|0||1|||0|0|0|0
138|138|Gwarancja (W latach):radio:0|1:0||138-1|4892210134042||||0.00|0|500|1||0|0|1||1|||0|0|0|0
138|138|Gwarancja (W latach):radio:0|2:0||138-2|4892210134042||||6.00|0|500|1||0|0|0||1|||0|0|0|0
138|138|Gwarancja (W latach):radio:0|3:0||138-3|4892210134042||||9.00|0|500|1||0|0|0||1|||0|0|0|0
139|139|Gwarancja (W latach):radio:0|1:0||139-1|5906190669179||||0.00|0|500|1||0|0|1||1|||0|0|0|0
139|139|Gwarancja (W latach):radio:0|2:0||139-2|5906190669179||||2.00|0|500|1||0|0|0||1|||0|0|0|0
139|139|Gwarancja (W latach):radio:0|3:0||139-3|5906190669179||||3.00|0|500|1||0|0|0||1|||0|0|0|0
140|140|Gwarancja (W latach):radio:0|1:0||140-1|5906190668998||||0.00|0|500|1||0|0|1||1|||0|0|0|0
140|140|Gwarancja (W latach):radio:0|2:0||140-2|5906190668998||||3.00|0|500|1||0|0|0||1|||0|0|0|0
140|140|Gwarancja (W latach):radio:0|3:0||140-3|5906190668998||||4.50|0|500|1||0|0|0||1|||0|0|0|0
141|141|Gwarancja (W latach):radio:0|1:0||141-1|5906190668950||||0.00|0|500|1||0|0|1||1|||0|0|0|0
141|141|Gwarancja (W latach):radio:0|2:0||141-2|5906190668950||||3.00|0|500|1||0|0|0||1|||0|0|0|0
141|141|Gwarancja (W latach):radio:0|3:0||141-3|5906190668950||||4.50|0|500|1||0|0|0||1|||0|0|0|0
142|142|Gwarancja (W latach):radio:0|1:0||142-1|5906190669001||||0.00|0|500|1||0|0|1||1|||0|0|0|0
142|142|Gwarancja (W latach):radio:0|2:0||142-2|5906190669001||||6.00|0|500|1||0|0|0||1|||0|0|0|0
142|142|Gwarancja (W latach):radio:0|3:0||142-3|5906190669001||||9.00|0|500|1||0|0|0||1|||0|0|0|0
143|143|Gwarancja (W latach):radio:0|1:0||143-1|5906190668974||||0.00|0|500|1||0|0|1||1|||0|0|0|0
143|143|Gwarancja (W latach):radio:0|2:0||143-2|5906190668974||||4.00|0|500|1||0|0|0||1|||0|0|0|0
143|143|Gwarancja (W latach):radio:0|3:0||143-3|5906190668974||||6.00|0|500|1||0|0|0||1|||0|0|0|0
144|144|Gwarancja (W latach):radio:0|1:0||144-1|8008984185340||||0.00|0|500|1||0|0|1||1|||0|0|0|0
144|144|Gwarancja (W latach):radio:0|2:0||144-2|8008984185340||||3.00|0|500|1||0|0|0||1|||0|0|0|0
144|144|Gwarancja (W latach):radio:0|3:0||144-3|8008984185340||||4.50|0|500|1||0|0|0||1|||0|0|0|0
